,ProductName,SpendEUR,Quantity,UOM,VendorName,VendorCity,VendorCountry,CategoryL1,CategoryL2,Quantity/kg
203,,67967.950687,,nan,TIGAS Erdgas Tirol GmbH,Innsbruck,AT,Indirect,Utilities,
204,,67967.950687,,nan,TIGAS Erdgas Tirol GmbH,Innsbruck,AT,Indirect,Utilities,
205,,67967.950687,,nan,TIGAS Erdgas Tirol GmbH,Innsbruck,AT,Indirect,Utilities,
206,,67302.17343,,nan,TIGAS Erdgas Tirol GmbH,Innsbruck,AT,Indirect,Utilities,
207,PLASTIC BOTTLES CARUID,553.406177,1026.0265809602984,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,6515.268789097894
208,PLASTIC BOTTLES XSEVMJ.,447.26650199999995,708.0310604505777,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Packaging,Plastic,4495.997233861168
209,PLASTIC BOTTLES AIDTIS.,4036.4997340000004,5074.485004617865,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,32222.979779323443
210,PLASTIC BOTTLES AIDTIS.,2136.968149,2686.4891718202934,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,17059.206241058862
211,PLASTIC BOTTLES AIDTIS.,6173.467884,7760.974177695309,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,49282.186028365206
212,PLASTIC BOTTLES AIDTIS.,7598.116572,9551.971051350623,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,60655.01617607645
213,PLASTIC BOTTLES AIDTIS.,729.649028,917.2781605886269,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,5824.71631973778
214,PLASTIC BOTTLES CARUID,1613.915991,2992.233869125899,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,19000.68506894946
215,PLASTIC BOTTLES CARUID,1882.896082,3490.9285613521474,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,22167.396364586133
216,PLASTIC BOTTLES CARUID,4034.781116,7480.5682434091395,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,47501.608345648034
217,PLASTIC BOTTLES CARUID,1882.896082,3490.9285613521474,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,22167.396364586133
218,PLASTIC BOTTLES CARUID,1280.502262,2374.0778697375986,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,15075.39447283375
219,PLASTIC BOTTLES CARUID,4034.781116,7480.5682434091395,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,47501.608345648034
220,PLASTIC BOTTLES CARUID,512.199132,949.6278610869075,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,6030.136917901862
221,PLASTIC BOTTLES CARUID,256.103997,474.82214570976237,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,3015.120625256991
222,PLASTIC BOTTLES CARUID,3841.497923,7122.217177026158,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,45226.0790741161
223,PLASTIC BOTTLES CARUID,6271.561523,11627.605715586102,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,73835.29629397174
224,PLASTIC BOTTLES CARUID,5518.979103,10232.302230776191,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,64975.11916542881
225,PLASTIC BOTTLES CARUID,5769.836956,10697.397916219965,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,67928.47676799678
226,PLASTIC BOTTLES CARUID,3010.347404,5581.246799904857,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35440.91717939584
227,PLASTIC BOTTLES CARUID,4264.663254,7906.774516267534,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,50208.01817829884
228,PLASTIC BOTTLES CARUID,752.591282,1395.3199151425226,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,8860.281461155018
229,PLASTIC BOTTLES CARUID,5802.465846,10757.892558019435,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,68312.61774342341
230,PLASTIC BOTTLES CARUID,1846.243966,3422.9747747350525,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,21735.889819567583
231,PLASTIC BOTTLES CARUID,3956.230741,7334.9342117629785,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,46576.83224469491
232,PLASTIC BOTTLES CARUID,4376.267881,8113.691819722496,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,51521.94305523785
233,PLASTIC BOTTLES CARUID,3694.605886,6849.876280308259,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,43496.71437995744
234,PLASTIC BOTTLES CARUID,4831.406334,8957.527993230098,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,56880.30275701112
235,PLASTIC BOTTLES CARUID,2557.805439,4742.224569240443,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30113.12601467681
236,PLASTIC BOTTLES CARUID,5534.221279,10260.561542611948,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,65154.56579558586
237,PLASTIC BOTTLES CARUID,4369.125327,8100.4493758096505,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,51437.85353639128
238,PLASTIC BOTTLES CARUID,2038.924562,3780.2086137264673,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,24004.324697163065
239,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
240,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
241,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
242,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
243,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
244,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
245,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
246,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
247,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
248,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
249,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
250,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
251,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
252,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
253,PLASTIC BOTTLES ROXGDS.,3691.152089,5699.412780947141,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36191.271159014344
254,PLASTIC BOTTLES ROXGDS.,1901.506519,2936.067194234463,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,18644.026683388838
255,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
256,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
257,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
258,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
259,PLASTIC BOTTLES ROXGDS.,3020.03824,4663.163188344338,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,29611.086245986542
260,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
261,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
262,PLASTIC BOTTLES ROXGDS.,3020.03824,4663.163188344338,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,29611.086245986542
263,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
264,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
265,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
266,PLASTIC BOTTLES ROXGDS.,3355.595165,5181.287985417777,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,32901.17870740288
267,PLASTIC BOTTLES ROXGDS.,3579.299781,5526.704515770686,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35094.57367514385
268,PLASTIC BOTTLES ROXGDS.,1342.236338,2072.5125260068594,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,13160.454540143557
269,PLASTIC BOTTLES KUXPVA.,583.388872,960.0447170681102,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,6096.2839533825
270,PLASTIC BOTTLES KUXPVA.,562.110598,925.0284602924276,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,5873.930722856915
271,PLASTIC BOTTLES KUXPVA.,526.643876,866.6632073332945,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,5503.31136656642
272,PLASTIC BOTTLES KUXPVA.,720.127511,1185.0665066353156,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,7525.172317134254
273,PLASTIC BOTTLES UYNAOH.,1085.053441,2016.2356187882517,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,12803.096179305398
274,PLASTIC BOTTLES RRMWYF.,362.672849,536.3241348969802,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Packaging,Plastic,3405.6582565958242
275,PLASTIC BOTTLES RRMWYF.,362.672849,536.3241348969802,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Packaging,Plastic,3405.6582565958242
276,PLASTIC BOTTLES RRMWYF.,362.672849,536.3241348969802,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Packaging,Plastic,3405.6582565958242
279,PLASTIC BOTTLES ROXGDS.,3710.455145,5729.218132074666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36380.535138674124
280,PLASTIC BOTTLES ROXGDS.,3710.455145,5729.218132074666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36380.535138674124
281,PLASTIC BOTTLES ROXGDS.,3710.455145,5729.218132074666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36380.535138674124
282,PLASTIC BOTTLES ROXGDS.,3710.455145,5729.218132074666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36380.535138674124
283,PLASTIC BOTTLES ROXGDS.,3710.455145,5729.218132074666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36380.535138674124
284,PLASTIC BOTTLES ROXGDS.,3710.455145,5729.218132074666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36380.535138674124
285,PLASTIC BOTTLES ROXGDS.,885.8236210000001,1367.777416226719,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,8685.386593039664
286,PLASTIC BOTTLES ROXGDS.,1159.513993,1790.375663762375,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,11368.885464891082
287,PLASTIC BOTTLES ROXGDS.,3710.455145,5729.218132074666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,36380.535138674124
288,PLASTIC BOTTLES ROXGDS.,221.458065,341.94768887097536,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,2171.3678243306936
289,PLASTIC BOTTLES ROXGDS.,2103.8257,3248.4630257306812,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,20627.740213389825
290,PLASTIC BOTTLES ROXGDS.,1882.376275,2906.5286776609632,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,18456.457103147117
291,PLASTIC BOTTLES ROXGDS.,3543.2858439999995,5471.096324105618,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,34741.46165807067
292,PLASTIC BOTTLES ROXGDS.,885.8236210000001,1367.777416226719,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,8685.386593039664
293,PLASTIC BOTTLES ROXGDS.,3543.2858439999995,5471.096324105618,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,34741.46165807067
294,PLASTIC BOTTLES ROXGDS.,3543.2858439999995,5471.096324105618,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,34741.46165807067
295,PLASTIC BOTTLES ROXGDS.,3543.2858439999995,5471.096324105618,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,34741.46165807067
296,PLASTIC BOTTLES ROXGDS.,553.636523,854.8558821482188,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,5428.334851641189
297,PLASTIC BOTTLES ROXGDS.,3543.2858439999995,5471.096324105618,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,34741.46165807067
298,PLASTIC BOTTLES ROXGDS.,3321.827778,5129.148633690569,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,32570.093823935113
299,PLASTIC BOTTLES ROXGDS.,3543.2858439999995,5471.096324105618,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,34741.46165807067
300,PLASTIC BOTTLES ROXGDS.,689.380035,1064.453939494333,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,6759.282515789015
301,PLASTIC BOTTLES ROXGDS.,2462.064146,3801.6097746396886,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,24140.222068962023
302,PLASTIC BOTTLES ROXGDS.,2954.473519,4561.92639293831,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,28968.232595158264
303,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
304,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
305,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
306,PLASTIC BOTTLES ROXGDS.,1378.751429,2128.8945366433354,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,13518.480307685179
307,PLASTIC BOTTLES ROXGDS.,1280.274739,1976.8392183908097,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,12552.929036781641
308,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
309,PLASTIC BOTTLES ROXGDS.,984.827387,1520.6465789425715,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,9656.105776285329
310,PLASTIC BOTTLES ROXGDS.,196.962021,304.12397885038195,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,1931.1872656999253
311,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
312,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
313,PLASTIC BOTTLES ROXGDS.,295.447352,456.19263944823837,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,2896.8232604963137
314,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
315,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
316,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
317,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
318,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
319,PLASTIC BOTTLES ROXGDS.,3151.444181,4866.063714134022,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,30899.504584751037
320,PLASTIC BOTTLES ROXGDS.,3653.211302,5640.829389872194,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35819.26662568843
321,PLASTIC BOTTLES ROXGDS.,1187.734127,1833.949645143136,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,11645.580246658912
322,PLASTIC BOTTLES ROXGDS.,3800.757846,5868.652204641661,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,37265.941499474546
323,PLASTIC BOTTLES ROXGDS.,3800.757846,5868.652204641661,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,37265.941499474546
324,PLASTIC BOTTLES ROXGDS.,3653.211302,5640.829389872194,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35819.26662568843
325,PLASTIC BOTTLES ROXGDS.,3800.757846,5868.652204641661,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,37265.941499474546
326,PLASTIC BOTTLES ROXGDS.,3800.757846,5868.652204641661,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,37265.941499474546
327,PLASTIC BOTTLES ROXGDS.,1781.60119,2750.9244669426666,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,17468.37036508593
328,PLASTIC BOTTLES ROXGDS.,3800.757846,5868.652204641661,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,37265.941499474546
329,PLASTIC BOTTLES ROXGDS.,3653.211302,5640.829389872194,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,35819.26662568843
330,PLASTIC BOTTLES CARUID,4150.550757,7695.207569587517,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,48864.56806688073
331,PLASTIC BOTTLES CARUID,1383.519873,2565.074666640044,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,16288.22413316428
332,PLASTIC BOTTLES CARUID,3597.14458,6669.180988627218,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,42349.29927778283
333,PLASTIC BOTTLES CARUID,2767.030884,5130.132902947471,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,32576.34393371644
334,PLASTIC BOTTLES CARUID,2490.332226,4617.127826706621,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,29318.76169958704
335,PLASTIC BOTTLES CARUID,830.113696,1539.048085679746,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,9772.955344066386
336,PLASTIC BOTTLES CARUID,6640.882983,12312.335396294138,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,78183.32976646777
337,PLASTIC BOTTLES CARUID,5810.769287,10773.287310614392,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,68410.3744224014
338,PLASTIC BOTTLES CARUID,4980.664453,9234.255655267265,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,58637.52341094713
339,PLASTIC BOTTLES CARUID,2213.624707,4104.106321987173,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,26061.075144618546
340,PLASTIC BOTTLES CARUID,7262.613098,13465.035981660934,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,85502.97848354693
341,PLASTIC BOTTLES CARUID,2689.854077,4987.045494988086,ST,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain,31667.738893174344
